uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,samplePrepMethod,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy,publicationDate,release
c8bdd225-7f52-4dfa-98cf-24ea04efad7e,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO063062.20180705,,,NEON.LTR.NIWO063062.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
ace63799-ca6f-438b-a599-2af5d8e8f75f,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0.02,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
bf86bd93-bc96-4019-a5b8-e058052d6e48,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO062050.20180705,,,NEON.LTR.NIWO062050.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
1c7404d5-5fff-402a-a8c1-b16673574f0f,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0.12,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
79cc15b6-a9ff-41a4-8947-601556e70607,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO063062.20180705,,,NEON.LTR.NIWO063062.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
1d0db785-d068-4e25-9051-955c48284938,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO067017.20180705,,,NEON.LTR.NIWO067017.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.58,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
c6c9d042-f0dc-47dd-af4d-3624a490b473,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.MXT,NEON.DOC.001710vE,N,Mixed,22.24,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
a3813a8d-6014-4280-92dd-49644f35eb48,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO051045.20180705,,,NEON.LTR.NIWO051045.20180705.MXT,NEON.DOC.001710vE,N,Mixed,2.09,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
382f0350-321f-48de-83b5-240f968f8a80,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_101,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO058101.20180705,,,NEON.LTR.NIWO058101.20180705.OTH,NEON.DOC.001710vE,N,Other,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
92dcaa45-eab6-4e9b-80bc-97e5e2ec5052,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO040205.20180705,,,NEON.LTR.NIWO040205.20180705.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.08,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
668451e1-7b52-4e45-873e-4c793c635d1d,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO062050.20180705,,,NEON.LTR.NIWO062050.20180705.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
b6ad1010-2e2f-4841-b767-91a61954a173,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.NDL,NEON.DOC.001710vE,N,Needles,25.32,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
425cf79d-f0e4-42cf-8b7d-69b2b6e48d82,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_155,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO046155.20180705,,,NEON.LTR.NIWO046155.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.71,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
18f522f5-9436-4571-a565-6372df329753,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO047197.20180705,,,NEON.LTR.NIWO047197.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
64b95e12-a5f1-459e-814e-585f32a51901,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO063062.20180705,,,NEON.LTR.NIWO063062.20180705.TWI,NEON.DOC.001710vE,N,Twigs/branches,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
238a1e82-8acb-4ecb-9275-75e30936dcd0,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO040205.20180705,,,NEON.LTR.NIWO040205.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
4301c052-89b1-432c-a3e8-4664c729685b,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO051045.20180705,,,NEON.LTR.NIWO051045.20180705.OTH,NEON.DOC.001710vE,N,Other,0.08,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
782e4f02-032d-4c83-bf10-ee41c58138d2,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO061169.20180705,,,NEON.LTR.NIWO061169.20180705.NDL,NEON.DOC.001710vE,N,Needles,2.46,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
15328673-e641-44cf-a57d-82bc1c429f09,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_101,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO058101.20180705,,,NEON.LTR.NIWO058101.20180705.NDL,NEON.DOC.001710vE,N,Needles,1.52,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
4369c33b-9efa-4445-97f8-a5cea23e4d1b,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO067017.20180705,,,NEON.LTR.NIWO067017.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0.02,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
e535a1d9-9f0f-4f8a-81d2-0e332f42ed70,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_155,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO046155.20180705,,,NEON.LTR.NIWO046155.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0.03,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
bee7408f-3716-49fd-99bb-323fd21611e6,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO057081.20180705,,,NEON.LTR.NIWO057081.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
bb249de3-dd1d-4915-8b7b-843adc16a73e,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO061169.20180705,,,NEON.LTR.NIWO061169.20180705.NDL,NEON.DOC.001710vE,N,Needles,2.44,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
f9babee2-ee4e-4c64-b521-a41800ca14f4,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO067017.20180705,,,NEON.LTR.NIWO067017.20180705.OTH,NEON.DOC.001710vE,N,Other,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
0aa7933f-fb48-4c34-ba2f-edef9f1a1808,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO057081.20180705,,,NEON.LTR.NIWO057081.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
56f37aeb-8813-4b70-b5ba-340dc4ba7a24,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO051045.20180705,,,NEON.LTR.NIWO051045.20180705.NDL,NEON.DOC.001710vE,N,Needles,22.86,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
eed2fce0-b3fe-4325-a426-aeb50643309b,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.73,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
d9fa3782-6f0b-487c-8304-bd35c21b82db,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO063062.20180705,,,NEON.LTR.NIWO063062.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
779dba29-0156-4a3f-af5b-44847f9335ff,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO067017.20180705,,,NEON.LTR.NIWO067017.20180705.MXT,NEON.DOC.001710vE,N,Mixed,1.78,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
dc59a509-e5ef-470f-a33c-1bef86304848,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO047197.20180705,,,NEON.LTR.NIWO047197.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
647957e0-711d-450d-825e-0147834fbd7f,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO057081.20180705,,,NEON.LTR.NIWO057081.20180705.OTH,NEON.DOC.001710vE,N,Other,0.27,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
a5821bf4-7d4b-4c97-9897-cc38f5e4e067,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO057081.20180705,,,NEON.LTR.NIWO057081.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
36692da3-5941-40b7-9d48-70c39e39bfa7,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO051045.20180705,,,NEON.LTR.NIWO051045.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.16,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
f1687c67-dcb9-436b-b5f1-5f7526ba09e6,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO047197.20180705,,,NEON.LTR.NIWO047197.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
d7c5c4d9-d1d9-4aea-ae51-3e1bf036f973,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO062050.20180705,,,NEON.LTR.NIWO062050.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
94806a69-c151-4bcf-bc2b-4d6c869dd618,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO051045.20180705,,,NEON.LTR.NIWO051045.20180705.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.73,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
dc82dcf1-2954-42df-88e0-35df8c98957b,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.MXT,NEON.DOC.001710vE,N,Mixed,22.33,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
988b09ed-0394-4096-a263-6d0f8f5eaec5,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO051045.20180705,,,NEON.LTR.NIWO051045.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0.04,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
b4629771-2c8e-4548-b87d-7df869101fe4,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO057081.20180705,,,NEON.LTR.NIWO057081.20180705.NDL,NEON.DOC.001710vE,N,Needles,2.97,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
4d9f011a-968c-403f-b610-4b865f1db33d,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_155,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO046155.20180705,,,NEON.LTR.NIWO046155.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
d0ef4148-aaaa-45ef-8751-afad339d4df9,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO041059.20180705,,,NEON.LTR.NIWO041059.20180705.TWI,NEON.DOC.001710vE,N,Twigs/branches,5.21,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
936608ab-d909-425c-8008-67e013c2c6a2,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_155,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO046155.20180705,,,NEON.LTR.NIWO046155.20180705.OTH,NEON.DOC.001710vE,N,Other,0.01,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
964a3ce7-b557-4cd1-9af6-2f863d4c6751,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO067017.20180705,,,NEON.LTR.NIWO067017.20180705.SDS,NEON.DOC.001710vE,N,Seeds,0.03,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
f774b4a3-04c1-4159-a87e-7e16faba1dce,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO062050.20180705,,,NEON.LTR.NIWO062050.20180705.NDL,NEON.DOC.001710vE,N,Needles,1.05,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
9b5644d5-dc32-4403-b92c-37592ad59756,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO040205.20180705,,,NEON.LTR.NIWO040205.20180705.NDL,NEON.DOC.001710vE,N,Needles,1.81,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
bf9a0b33-c037-48ef-935a-410701b3ff26,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO061169.20180705,,,NEON.LTR.NIWO061169.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.03,Y,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
eb788f47-f08e-4af3-85a2-ea4d222555e9,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO063062.20180705,,,NEON.LTR.NIWO063062.20180705.OTH,NEON.DOC.001710vE,N,Other,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
31968fce-3450-4511-9e45-3715f385f300,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO047197.20180705,,,NEON.LTR.NIWO047197.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
bc641ae7-e526-48c7-b3d2-74b9e924205a,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_101,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO058101.20180705,,,NEON.LTR.NIWO058101.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
5ab3872c-6429-47f6-9333-489c610dec5e,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO062050.20180705,,,NEON.LTR.NIWO062050.20180705.LVS,NEON.DOC.001710vE,N,Leaves,0.02,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
09cb9eda-fc95-4400-ad5b-7751184bd33d,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO061169.20180705,,,NEON.LTR.NIWO061169.20180705.WDY,NEON.DOC.001710vE,N,Woody material,0.02,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
5c58b9f1-8c55-453a-b103-16bba177a2fa,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_101,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO058101.20180705,,,NEON.LTR.NIWO058101.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
e38d79e1-47b7-4c7a-a5e1-a301aebcc2b5,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO062050.20180705,,,NEON.LTR.NIWO062050.20180705.OTH,NEON.DOC.001710vE,N,Other,0.06,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
fcc6c128-8d27-4e75-a8d0-431308d41958,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO067017.20180705,,,NEON.LTR.NIWO067017.20180705.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
ef77f9a3-f66c-4635-84fc-60bbc6a692ff,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO040205.20180705,,,NEON.LTR.NIWO040205.20180705.MXT,NEON.DOC.001710vE,N,Mixed,0.34,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
3fb3e466-5fd8-489d-9089-4114f40a3819,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO047197.20180705,,,NEON.LTR.NIWO047197.20180705.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.005,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
4c4ec626-fec3-45de-9c8c-ca9a2887651c,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO063062.20180705,,,NEON.LTR.NIWO063062.20180705.NDL,NEON.DOC.001710vE,N,Needles,7.34,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
f33d88fd-1908-4852-a0e9-b5284fc2a1c9,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2018-07-09,2018-06-07,2018-07-05,LTR.2018.NIWO.02,2018-07-05 22:45:00+00:00,2018-07-09 17:45:00+00:00,NEON.LTR.NIWO040205.20180705,,,NEON.LTR.NIWO040205.20180705.OTH,NEON.DOC.001710vE,N,Other,0,N,,szrillo@battelleecology.org,20251205T073726Z,RELEASE-2026
